"vehicle_id","year","make","model","description","body_style","drivetrain","mileage.value","mileage.unit","URL","title","price","state_of_vehicle","exterior_color","address.addr1","address.city","address.region","address.country","latitude","longitude","sale_price","fueltype","yardname","image[0].url","custom_label_0","custom_label_1"
"165690","2026","Ford","Ranger","2026 Ford Ranger Wildtrak 3.0L V6 Diesel 4WD","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/36465/1002/ford-ranger-wildtrak-3-0l-v6-diesel-4wd","2026 Ford Ranger Wildtrak 3.0L V6 Diesel 4WD","85990 NZD","NEW","Meteor Grey","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96722272&w=500&h=375&l=true","",""
"165629","2026","Ford","Ranger","2026 Ford Ranger Wildtrak 3.0L V6 Diesel 4WD","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/37028/1002/ford-ranger-wildtrak-3-0l-v6-diesel-4wd","2026 Ford Ranger Wildtrak 3.0L V6 Diesel 4WD","85990 NZD","NEW","Shadow Black","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96755459&w=500&h=375&l=true","",""
"165680","2026","Ford","Ranger","2026 Ford Ranger XL 4X4 2.0L Diesel Super Cab Chassis","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/37074/1002/ford-ranger-xl-4x4-2-0l-diesel-super-cab-chassis","2026 Ford Ranger XL 4X4 2.0L Diesel Super Cab Chassis","57990 NZD","NEW","Aluminium","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96838843&w=500&h=375&l=true","",""
"165682","2026","Ford","Everest","2026 Ford Everest Sport 3.0 V6 Turbo Diesel 7 Seater SUV","SUV","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/37075/1002/ford-everest-sport-3-0-v6-turbo-diesel-7-seater-suv","2026 Ford Everest Sport 3.0 V6 Turbo Diesel 7 Seater SUV","85990 NZD","NEW","Blue Lightning","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96840044&w=500&h=375&l=true","",""
"165558","2026","Ford","Ranger","2026 Ford Ranger Wildtrak 3.0L V6 Diesel 4WD","Other","4X4","0","KM","https://www.avoncityford.com/vehicles/stock/37029/1002/ford-ranger-wildtrak-3-0l-v6-diesel-4wd","2026 Ford Ranger Wildtrak 3.0L V6 Diesel 4WD","85990 NZD","NEW","Arctic White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96913005&w=500&h=375&l=true","",""
"165687","2026","Ford","Ranger","2026 Ford Ranger Wildtrak 3.0L V6 Diesel 4WD","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/37050/1002/ford-ranger-wildtrak-3-0l-v6-diesel-4wd","2026 Ford Ranger Wildtrak 3.0L V6 Diesel 4WD","85990 NZD","NEW","Aluminium","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96877306&w=500&h=375&l=true","",""
"46254","2026","Ford","Everest","2026 Ford Everest Active 2.0L Turbo Diesel 7 Seater SUV 4WD","SUV","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/37084/1002/ford-everest-active-2-0l-turbo-diesel-7-seater-suv-4wd","2026 Ford Everest Active 2.0L Turbo Diesel 7 Seater SUV 4WD","68990 NZD","NEW","Meteor Grey","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96889329&w=500&h=375&l=true","",""
"165632","2026","Ford","Ranger","2026 Ford Ranger XLT Double Cab 4WD 3.0L V6 Diesel","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/37009/1002/ford-ranger-xlt-double-cab-4wd-3-0l-v6-diesel","2026 Ford Ranger XLT Double Cab 4WD 3.0L V6 Diesel","71990 NZD","NEW","Shadow Black","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","69990 NZD","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96914704&w=500&h=375&l=true","SALE",""
"165692","2026","Ford","Ranger","2026 Ford Ranger XLT Double Cab 4WD 3.0L V6 Diesel","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/37109/1002/ford-ranger-xlt-double-cab-4wd-3-0l-v6-diesel","2026 Ford Ranger XLT Double Cab 4WD 3.0L V6 Diesel","71990 NZD","NEW","Meteor Grey","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96920151&w=500&h=375&l=true","",""
"165619","2026","Ford","Ranger","2026 Ford Ranger Wolftrak 3.0L V6 Turbo Diesel Double Cab 4WD","Other","4X4","100","KM","https://www.avoncityford.com/vehicles/stock/36879/1002/ford-ranger-wolftrak-3-0l-v6-turbo-diesel-double-cab-4wd","2026 Ford Ranger Wolftrak 3.0L V6 Turbo Diesel Double Cab 4WD","75990 NZD","NEW","Command Grey","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Diesel","New Cars","https://dataapi.autoplay.co.nz/image.ashx?id=96981144&w=500&h=375&l=true","",""
