"vehicle_id","year","make","model","description","body_style","drivetrain","mileage.value","mileage.unit","URL","title","price","state_of_vehicle","exterior_color","address.addr1","address.city","address.region","address.country","latitude","longitude","sale_price","fueltype","yardname","image[0].url","custom_label_0","custom_label_1"
"95568","2018","Mitsubishi","Outlander","2018 Mitsubishi Outlander LS 2.4L CVT 7 Seater NZ New","SUV","","119550","KM","https://www.avoncityford.com/vehicles/stock/148313/1002/mitsubishi-outlander-ls-2-4l-cvt-7-seater-nz-new","2018 Mitsubishi Outlander LS 2.4L CVT 7 Seater NZ New","19990 NZD","USED","WHITE","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97377590&w=500&h=375&l=true","",""
"95612","2016","Mercedes-Benz","A- Class","2016 Mercedes-Benz A- Class A180 1.6 litre 7spd Auto NZ New","Hatchback","","70582","KM","https://www.avoncityford.com/vehicles/stock/148158/1002/mercedes-benz-a-class-a180-1-6-litre-7spd-auto-nz-new","2016 Mercedes-Benz A- Class A180 1.6 litre 7spd Auto NZ New","15990 NZD","USED","Silver Metallic","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97429311&w=500&h=375&l=true","",""
"95604","2015","Subaru","Forester","2015 Subaru Forester AWD Hatch 2.0L Eyesight CVT Auto","SUV","AWD","56373","KM","https://www.avoncityford.com/vehicles/stock/148159/1002/subaru-forester-awd-hatch-2-0l-eyesight-cvt-auto","2015 Subaru Forester AWD Hatch 2.0L Eyesight CVT Auto","16990 NZD","USED","WHITE","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97429281&w=500&h=375&l=true","",""
"95581","2023","Ford","Puma","2023 Ford Puma ST-Line 1.0L Mild Hybrid","SUV","","79211","KM","https://www.avoncityford.com/vehicles/stock/148160/1002/ford-puma-st-line-1-0l-mild-hybrid","2023 Ford Puma ST-Line 1.0L Mild Hybrid","22990 NZD","USED","Desert Island Blue","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol Hybrid","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97441564&w=500&h=375&l=true","",""
"95614","2020","Ford","Focus","2020 Ford Focus ST-Line X 1.5L EcoBoost","Hatchback","","72129","KM","https://www.avoncityford.com/vehicles/stock/148506/1002/ford-focus-st-line-x-1-5l-ecoboost","2020 Ford Focus ST-Line X 1.5L EcoBoost","23990 NZD","USED","Desert Island Blue","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97566384&w=500&h=375&l=true","",""
"95608","2026","Ford","Escape","2026 Ford Escape Titanium 2.5L Full Hybrid","SUV","","2517","KM","https://www.avoncityford.com/vehicles/stock/148315/1002/ford-escape-titanium-2-5l-full-hybrid","2026 Ford Escape Titanium 2.5L Full Hybrid","42790 NZD","USED","Green","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol Hybrid","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97532172&w=500&h=375&l=true","",""
"95609","2025","Ford","Escape","2025 Ford Escape ST-Line X AWD FHEV 2.5 litre","SUV","AWD","26598","KM","https://www.avoncityford.com/vehicles/stock/148508/1002/ford-escape-st-line-x-awd-fhev-2-5-litre","2025 Ford Escape ST-Line X AWD FHEV 2.5 litre","47990 NZD","USED","White","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol Hybrid","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97579386&w=500&h=375&l=true","",""
"95611","2025","Ford","Puma","2025 Ford Puma ST-Line 1.0L Mild Hybrid","SUV","","4193","KM","https://www.avoncityford.com/vehicles/stock/148507/1002/ford-puma-st-line-1-0l-mild-hybrid","2025 Ford Puma ST-Line 1.0L Mild Hybrid","34990 NZD","USED","Solar Silver","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol Hybrid","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97579445&w=500&h=375&l=true","",""
"95633","2024","GWM","Cannon","2024 GWM Cannon Alpha Ultra HEV 2.0L Petrol","Other","4WD","31155","KM","https://www.avoncityford.com/vehicles/stock/148555/1002/gwm-cannon-alpha-ultra-hev-2-0l-petrol","2024 GWM Cannon Alpha Ultra HEV 2.0L Petrol","49990 NZD","USED","Red","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol Hybrid","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97615282&w=500&h=375&l=true","",""
"95629","2025","Skoda","Fabia","2025 Skoda Fabia Monte Carlo 110Kw Black Design Pack","Hatchback","","8240","KM","https://www.avoncityford.com/vehicles/stock/148554/1002/skoda-fabia-monte-carlo-110kw-black-design-pack","2025 Skoda Fabia Monte Carlo 110Kw Black Design Pack","36990 NZD","USED","Onyx Black","Corner Main South Road & Epsom Road<br/>Sockburn<br/>Christchurch","Christchurch","Canterbury","New Zealand","","","","Petrol","Used Cars","https://dataapi.autoplay.co.nz/image.ashx?id=97608171&w=500&h=375&l=true","",""
